fecha;Producto;Categoria;nit;nombre;apellido paterno;apellido materno;pago;numero_tarjeta;costo;cantidad;precio
04/03/2022 06:14;Rose Lassi (Cavins);Bakery, Cakes & Dairy;5892340;AndrÃ©s;García;Cruz;mastercard;5108754403557660;12.32;1;13.99
04/03/2022 10:32;Breath Mint - The Mint With The Hole (Polo);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041597102280430;16.26;1;17.99
04/03/2022 11:36;Fruit Bread (Britannia);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048375030384520;5.79;1;6.99
04/03/2022 12:44; 50-50 Timepass salted biscuits (Britannia);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;visa;4041598961057690;6.38;2;7.69
04/03/2022 15:06;Pani Puri Masala (bb Royal);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374288461474156;17.9;4;19.39
04/03/2022 16:54;Shanti - Badam Amla Hair Oil (Nihar);Beauty & Hygiene;4983721;Ana María;Castillo;Jimenez;americanexpress;374288332185585;13.95;1;14.89
04/03/2022 19:28;Chocolate Bar - Bar One, Charge (Nestle );Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5108759475797480;19.62;1;21.39
04/03/2022 23:19;Vermicelli (Anil);Cleaning & Household;5839204;Fernando;Reyes;Rojas;americanexpress;374288996918180;17.36;1;18.39
05/03/2022 02:09;Pain Relief Cream (Moov);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;;3579534921544890;17;4;18.19
05/03/2022 02:24;Mustard Leaves (Sarso Saag) (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374283613469055;18.06;1;19.69
05/03/2022 02:40;Centre Filled Cup Cake - with Vanilla Cream (Winkies);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;;201827373217028;14.86;3;16.29
05/03/2022 03:06;Banana - Raw Green (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;mastercard;5048377432491400;19.85;1;21.39
05/03/2022 04:15;Sweet Chilli Tortilla Chips (Doritos);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5048377484666240;6.36;2;7.69
05/03/2022 04:21;Hommade - Imli Sauce (Saunth) (Dabur);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041598200483;8.85;2;10.19
05/03/2022 04:41;Instant Creamy - Mushroom Soup (Keya);Snacks & Branded Foods;5283745;Luis;Torres;González;americanexpress;374288044108214;8.74;1;9.99
05/03/2022 07:11;Drumstick/Moringa (Fresho);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;visa;4041598185320;14.14;2;14.89
05/03/2022 09:10;Veggie Stix - Chilly Chataka (Too Yumm!);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5108755238132900;18.82;1;20.79
05/03/2022 10:45;Lassi (Paper Boat);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;mastercard;5048377823951860;5.55;3;6.59
05/03/2022 10:56;Nacho Crisps - Tikka Masala (Cornitos);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;mastercard;5048377665344180;5.72;1;6.89
05/03/2022 11:02;Bounce Biscuits - Pineapple Creme (Sunfeast);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288479532342;7.46;3;8.29
05/03/2022 13:33;No Rulz Cheese Curlz Corn Puffs (Bingo);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374288520323915;6.79;5;7.99
05/03/2022 14:18;Ready Masala - Jammu Rajma (Kohinoor);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;americanexpress;374283735189896;1.43;1;1.69
05/03/2022 14:23;Honey Oats Cookies (Tasties);Beauty & Hygiene;4958723;Gabriela;Morales;Paredes;mastercard;5108750598643350;17.61;1;18.89
05/03/2022 15:43;Puliogare Masala Powder (Eastern);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041592412522;0.33;1;1.29
05/03/2022 17:59;Groovy Chips - Spicy Tomato (Time Pass);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5048371328961680;18.2;1;19.99
05/03/2022 18:39;Powder - Viboothi (Murugesan);Cleaning & Household;5839204;Fernando;Reyes;Rojas;americanexpress;374283137794806;11.74;4;13.09
05/03/2022 20:17;Beans - Cluster, Organically Grown (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;visa;4041592790729740;18.67;5;20.59
05/03/2022 21:40;Bitter Gourd - Organically Grown (Fresho);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;americanexpress;374288734940876;2.11;4;2.79
05/03/2022 22:51;Pineapple - Chunks, Single Serve (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041596268158540;14.04;6;14.89
05/03/2022 23:30;Milano Choco Chip Cookies (Parle);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;visa;4041592084298550;4.54;3;4.99
06/03/2022 03:09;"bounce 	Biscuits - Choco Creme (Sunfeast)";Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041591350526000;11.81;2;13.19
06/03/2022 03:44;Dream Cream Biscuits - Butterscotch Zing (Sunfeast);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041595905126;12.82;1;14.49
06/03/2022 04:05;Instant Noodle - Chicken Flavour (Indomie);Gourmet & World Food;5839204;Fernando;Reyes;Rojas;americanexpress;374283499056851;4.18;1;4.89
06/03/2022 04:12;Instant Popcorn - Chilli Surprise (PIPO);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;americanexpress;374288222641747;11.37;1;12.39
06/03/2022 07:03;Masala - Tomato Rice Powder (MTR);Foodgrains, Oil & Masala;5283745;Luis;Torres;González;visa;4041598799146;11.9;1;13.29
06/03/2022 09:35;Tomato - Diced (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;americanexpress;374288350347141;0.46;6;1.39
06/03/2022 09:49;Chilli - Green, Organically Grown (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041594249379750;3.05;2;4.29
06/03/2022 10:54;Organic Garlic Powder - Dehydrated (bb Royal);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;visa;4041595140772810;18.76;5;20.69
06/03/2022 14:04;Potato Chips - Spanish Tomato Tango (Lays);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108755875237660;3.2;3;4.39
06/03/2022 14:42;Secret Hot & Sour Instant Soup (Chings);Foodgrains, Oil & Masala;5038271;Paula;Rojas;Estrada;americanexpress;374288909886607;12.3;3;13.89
06/03/2022 15:20;Flax Seeds (The Nibble Box);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041593159932;5.35;1;6.29
06/03/2022 17:29;Coconut Oil - 100 % Pure (Parachute );Beverages;4983721;Ana María;Castillo;Jimenez;americanexpress;374283795916535;13.53;1;14.79
06/03/2022 19:31;Moonfils - Vanilla (Bauli);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;americanexpress;374288810752005;6.97;1;8.09
07/03/2022 00:11;Jeera Kadu/Bitter Cumin (bb Royal);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5048371815013960;13.87;1;14.89
07/03/2022 00:33;Puja Flower Wicks - Puvvu Vathulu Batti (Jaji);Cleaning & Household;4649382;Sofía;Delgado;Muños;;6377380335640390;17.59;2;18.79
07/03/2022 01:28;Raw Mango (Fresho);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;visa;4041597526810060;3.66;1;4.79
07/03/2022 01:40;Organic Spouts Horse Gram (Fresho);Beverages;4649382;Sofía;Delgado;Muños;americanexpress;374288836448125;15.1;2;16.69
07/03/2022 03:30;Baby Potato (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374283383749157;12.19;1;13.79
07/03/2022 07:44;Multigrain Chips - Tangy Tomato (Too Yumm!);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5048374272795370;11.61;5;12.79
07/03/2022 08:52;Instant Popcorn - Seven Spices (4700BC);Gourmet & World Food;4983721;Ana María;Castillo;Jimenez;americanexpress;374288633086425;17.85;1;19.29
07/03/2022 10:02;Rusk - Original (Elite);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5048373752079940;0.92;2;1.59
07/03/2022 11:33;Vermicelli (Anil);Cleaning & Household;5892340;AndrÃ©s;García;Cruz;visa;4041590673736950;17.36;2;18.39
07/03/2022 14:25;Secret Green Chilli Sauce (Chings);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5108757517886350;5.45;1;6.39
07/03/2022 15:35;Gulabari Premium Rose Water - Paraben Free Skin Toner (Dabur);Bakery, Cakes & Dairy;4958723;Gabriela;Morales;Paredes;visa;4041592536098;12.34;3;13.99
07/03/2022 18:05;Banana - Raw Green (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;visa;4041599012505760;19.85;3;21.39
07/03/2022 19:00;Apple Juice Based Drink (Appy Fizz);Beverages;4958723;Gabriela;Morales;Paredes;mastercard;5108759795267190;18.02;1;19.69
07/03/2022 19:20;ChilliÂ - Green Long, Medium (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;visa;4041594736746;11.19;2;11.99
07/03/2022 19:42;Organic Garlic Powder - Dehydrated (bb Royal);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374288092501146;18.76;1;20.69
07/03/2022 19:49;NutriChoice Oats Cookies - Orange Almond (Britannia);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374288338147357;2.43;2;3.39
07/03/2022 20:45;Tasty Twist Zingy Schezwan Multi-Use Seasoning (Kohinoor);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;visa;4041590543658;12.21;7;13.79
07/03/2022 21:34;Green Mango 100% Fruit Juice - No Added Sugar (Storia);Beverages;5892340;AndrÃ©s;García;Cruz;americanexpress;374283900469420;1.92;3;2.39
07/03/2022 21:51;Instant Diet Popcorn - Contains Olive Oil (PIPO);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041590168993;7.92;4;8.39
07/03/2022 22:35;Toothbrush Fighter - Soft (Pepsodent);Beauty & Hygiene;5038271;Paula;Rojas;Estrada;visa;4041593999500290;0.97;4;1.59
08/03/2022 01:47;Masala Oats - Classic Masala (Saffola);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;mastercard;5108753843281570;19.23;4;21.19
08/03/2022 03:17;Soya Chunks - Mini (Nutrela);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;visa;4041598805807680;11.06;1;11.69
08/03/2022 04:37;Celery (Fresho);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;americanexpress;374283333915015;8.86;2;10.19
08/03/2022 05:51;Lettuce - Red (Fresho);Fruits & Vegetables;5038271;Paula;Rojas;Estrada;visa;4041593104859840;6.54;4;7.89
08/03/2022 06:23;Tapioca - Organically Grown (Fresho);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;mastercard;5048373824306960;8.44;2;9.49
08/03/2022 08:09;Masala Oats - Peppy Tomato (Saffola);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;mastercard;5108752436383720;13.36;2;14.79
08/03/2022 09:15;Daily Fresh Dahi (Britannia);Bakery, Cakes & Dairy;5038271;Paula;Rojas;Estrada;mastercard;5108757738607130;19.67;2;21.39
08/03/2022 09:36;Onion - Thin Sliced (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;americanexpress;374283041784182;15.2;1;16.89
08/03/2022 12:35;Sambar Masala (bb Royal);Foodgrains, Oil & Masala;4983721;Ana María;Castillo;Jimenez;visa;4041594386161;5.95;1;7.19
08/03/2022 12:55;Permanent Marker Pen - Blue (Camlin);Snacks & Branded Foods;5892340;AndrÃ©s;García;Cruz;mastercard;5048375667930520;2.81;1;3.99
08/03/2022 15:08;Apple Juice Based Drink (Appy Fizz);Beverages;4763921;Juan;Pérez;Sosa;visa;4041594348906000;18.02;6;19.69
08/03/2022 15:54;Yum Yum - Vanilla Cake (Milk Ma);Snacks & Branded Foods;5038271;Paula;Rojas;Estrada;visa;4041599590387;15.83;1;17.69
08/03/2022 19:26;Drumstick/Moringa (Fresho);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;americanexpress;374283739932143;14.14;2;14.89
08/03/2022 21:17;Tapioca - Organically Grown (Fresho);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;mastercard;5108752960228570;8.44;1;9.49
08/03/2022 21:35;Winkin Cow ClassicÂ Lassi (Britannia);Bakery, Cakes & Dairy;4958723;Gabriela;Morales;Paredes;americanexpress;374283527548705;2.95;1;4.09
08/03/2022 23:22;Cauliflower (Fresho);Beverages;4649382;Sofía;Delgado;Muños;mastercard;5048373676023070;7.35;1;8.19
08/03/2022 23:33;Shanti - Badam Amla Hair Oil (Nihar);Beauty & Hygiene;5839204;Fernando;Reyes;Rojas;visa;4041592713320260;13.95;1;14.89
09/03/2022 02:50;Masala Oats - Classic Masala (Saffola);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;americanexpress;374288533839816;1.81;1;2.19
09/03/2022 06:56;Treat Croissant - Vanilla Creme Roll, 100% Veg (Britannia);Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;mastercard;5108759546204660;0.09;2;1.09
09/03/2022 07:02;Fiber Rich Choclaq (Zerobeli);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374283156644577;3.42;1;4.59
09/03/2022 07:22;Milk Cake (Britannia);Bakery, Cakes & Dairy;4958723;Gabriela;Morales;Paredes;mastercard;5048374850887690;18.02;1;19.69
09/03/2022 07:39;Multigrain Biscuit (Chai Point);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;mastercard;5108754639755690;18.14;1;19.89
09/03/2022 08:26;Chalk Strong - For Cockroaches (Krazy Lines);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374288828121334;17.52;1;18.69
09/03/2022 09:32;Agarbathi Natural Incense Sticks - Lavender (Gou Ganga);Cleaning & Household;4983721;Ana María;Castillo;Jimenez;americanexpress;374283524373057;3.2;1;4.39
09/03/2022 13:59;Toothbrush - Triple Clean Soft (Pepsodent);Foodgrains, Oil & Masala;4763921;Juan;Pérez;Sosa;visa;4041598024698770;14.34;2;15.29
09/03/2022 14:18;Ultra-Fresh Fairness Face Wash With Milk, Licorice, Saffron (Olivia);Beauty & Hygiene;4958723;Gabriela;Morales;Paredes;mastercard;5048377748555750;0.81;3;1.59
09/03/2022 15:05;Chocos Webs - Spiderman (Kelloggs);Snacks & Branded Foods;5620938;Diego;Herrera;Romero;mastercard;5108758628884330;11.33;2;12.29
09/03/2022 15:38;Crayons - Wax Colour, 75X8mm (Classmate);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;americanexpress;374288760808583;18.12;1;19.79
09/03/2022 19:48;Bitter Gourd - Organically Grown (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;visa;4041595786150480;4.19;4;4.89
09/03/2022 19:54;Masala Oats - Peppy Tomato (Saffola);Snacks & Branded Foods;5390843;Pedro;Ramírez;Hernández;americanexpress;374288804116415;6.76;1;7.99
09/03/2022 22:01;Tasty Twist Sizzling Tandoori Multi-Use Seasoning (Kohinoor);Fruits & Vegetables;4958723;Gabriela;Morales;Paredes;mastercard;5108756312909130;9.86;1;11.29
09/03/2022 22:24;Namak (Patanjali);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;visa;4041595010661;14.84;1;16.29
10/03/2022 00:47;New Born - 2 Diaper Pants (Pampers );Bakery, Cakes & Dairy;4649382;Sofía;Delgado;Muños;americanexpress;374283750827107;13.46;5;14.79
10/03/2022 01:46;Butterscotch Milkshake (Amul);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;;5416173669261560;14.63;1;15.89
10/03/2022 02:43;Ragi Bites - Cra-azy Cheese (Soulfull);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374288309648581;1.46;1;1.69
10/03/2022 05:10;Leeks (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;visa;4041596795245;2.39;1;3.29
10/03/2022 05:12;Snacks - Sticks, Carrot & Cumin, 2+ Years, 100% Natural & Healthy (Timios);Snacks & Branded Foods;4663439;Mariana;Gómez;Martínez;americanexpress;374288148745184;12.25;1;13.89
10/03/2022 09:23;Kitchen Scrubber - Stainless Steel (Liao);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5108756731553020;10.67;1;11.59
10/03/2022 23:02;Butter Gelpen - Blue (Cello);Cleaning & Household;5839204;Fernando;Reyes;Rojas;mastercard;5048371983965320;0.94;3;1.59
10/03/2022 23:24;Fresh Tomato Ketchup (Kissan);Gourmet & World Food;4649382;Sofía;Delgado;Muños;;3542228237034590;12.66;2;14.29
10/03/2022 23:38;Ready to Cook - Potato French Fries (Fresho);Fruits & Vegetables;4763921;Juan;Pérez;Sosa;mastercard;5048378628430090;18.36;1;20.19
11/03/2022 05:53;Kitkat 2 Fingers (Nestle );Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;mastercard;5048378723277090;5.21;2;5.99
11/03/2022 08:01;Namkeen - Lite Chiwda (Haldirams );Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;americanexpress;374288823814958;1.11;4;1.69
11/03/2022 13:13;Potato Crisps - Cream 'N' Onion (Parle);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5108753064683360;4.21;1;4.99
11/03/2022 14:00;Cucumber - Organically Grown (Fresho);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;americanexpress;374283579280652;9.33;1;10.79
11/03/2022 15:02;Cough Drops - Menthol (Vicks);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;mastercard;5108752186222570;16.3;1;17.99
11/03/2022 15:18;7 O Click - Permasharp Stainless Blade (Gillette);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;mastercard;5108751788867220;15.32;2;17.09
11/03/2022 15:21;Mad Angles - Very Peri Peri (Bingo);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;americanexpress;374283008034456;15.35;4;17.09
11/03/2022 18:55;Yum Yum - Pineapple Cake (Milk Ma);Bakery, Cakes & Dairy;4983721;Ana María;Castillo;Jimenez;mastercard;5048378706455590;14.63;2;15.89
11/03/2022 20:18;Ginger Doodh Shot (Amul);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;visa;4041593305774;17.15;2;18.19
11/03/2022 22:44;Treat Stars - Creme & White Choco Duo Cream Biscuits (Britannia);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041593028475;14.22;2;15.09
12/03/2022 03:27;Masala Oats - Curry & Pepper (Saffola);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;mastercard;5108754733062200;11.93;2;13.39
12/03/2022 03:41;Groovy Chips - Spicy Tomato (Time Pass);Snacks & Branded Foods;4763921;Juan;Pérez;Sosa;visa;4041590639043;18.2;1;19.99
12/03/2022 03:46;Namak (Patanjali);Snacks & Branded Foods;5839204;Fernando;Reyes;Rojas;visa;4041598223709;14.84;4;16.29
12/03/2022 06:00;Fresh Tomato Ketchup (Kissan);Gourmet & World Food;5892340;AndrÃ©s;García;Cruz;visa;4041592641377;12.66;2;14.29
12/03/2022 06:09;Coriander Leaves - Chopped (Fresho);Fruits & Vegetables;5038271;Paula;Rojas;Estrada;visa;4041598139087;17.68;2;18.99
12/03/2022 06:32;Masala Oats - Classic Masala (Saffola);Bakery, Cakes & Dairy;4763921;Juan;Pérez;Sosa;americanexpress;374288009753103;19.23;2;21.19
12/03/2022 09:52;Candy - Kusari (Kiara Foods);Cleaning & Household;4792351;Laura;Fernández;López;mastercard;5108750933791560;1.75;1;2.09
12/03/2022 10:13;Hapima Crispy Fry Mix (Ajinomoto);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5108755796567380;16.57;3;18.09
12/03/2022 14:55;Cough Drops - Ginger (Vicks);Beauty & Hygiene;5839204;Fernando;Reyes;Rojas;americanexpress;374288765328553;11.6;1;12.79
12/03/2022 15:34;Kool - Badam (Amul);Bakery, Cakes & Dairy;4983721;Ana María;Castillo;Jimenez;visa;4041591449862850;19.5;4;21.29
13/03/2022 00:13;Ash Gourd - Cut (Fresho);Cleaning & Household;4649382;Sofía;Delgado;Muños;mastercard;5108757242542040;3.18;5;4.39
13/03/2022 01:54;Chat Masala (bb Royal);Fruits & Vegetables;5892340;AndrÃ©s;García;Cruz;visa;4041595482704;4.99;3;5.59
13/03/2022 02:34;Cabbage (Fresho);Beauty & Hygiene;4649382;Sofía;Delgado;Muños;visa;4041590241342660;11.46;1;12.49
13/03/2022 04:22;Fruit Yoghurt - Blueberry (Milky Mist);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;americanexpress;374288594906041;3.81;1;4.79
13/03/2022 04:45;Curry Leaves - Organically Grown (Fresho);Fruits & Vegetables;4983721;Ana María;Castillo;Jimenez;mastercard;5048372347378980;16.56;1;18.09
13/03/2022 05:06;Scrub Pad (Scotch brite);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;visa;4041597825751;5;4;5.59
13/03/2022 06:16;Potato Chips - Simple Classic Salted (Lays);Foodgrains, Oil & Masala;5839204;Fernando;Reyes;Rojas;mastercard;5108755095107320;6.62;2;7.89
13/03/2022 06:17;Veg Dum Biryani Masala (Keya);Foodgrains, Oil & Masala;4649382;Sofía;Delgado;Muños;mastercard;5108758121512900;1.37;2;1.69
13/03/2022 07:14;Moonfils - Vanilla (Bauli);Snacks & Branded Foods;4649382;Sofía;Delgado;Muños;visa;4041592091631;6.97;2;8.09
13/03/2022 08:36;Pineapple - Chunks, Single Serve (Fresho);Fruits & Vegetables;5390843;Pedro;Ramírez;Hernández;americanexpress;374283496085820;1.98;1;2.49
13/03/2022 11:17;Masala - Fish Curry (Annapoorna);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;mastercard;5048374321906020;8.85;1;10.19
13/03/2022 11:25;Arai Keerai (Fresho);Fruits & Vegetables;4649382;Sofía;Delgado;Muños;americanexpress;374288475196373;12.02;4;13.49
13/03/2022 12:52;Apple Juice Based Drink (Appy Fizz);Beverages;4958723;Gabriela;Morales;Paredes;visa;4041597981317290;18.02;1;19.69
13/03/2022 13:55;Rusk - Original (Elite);Snacks & Branded Foods;5283745;Luis;Torres;González;americanexpress;374283436024608;0.92;2;1.59
13/03/2022 18:33;Namkeen - Naughty Tomatoes (Kurkure);Snacks & Branded Foods;4983721;Ana María;Castillo;Jimenez;visa;4041592309444140;16.15;3;17.89
13/03/2022 19:00;Organic Sprouts Mixed Gram (Fresho);Cleaning & Household;4649382;Sofía;Delgado;Muños;americanexpress;374283954441085;7.58;2;8.29
13/03/2022 21:01;Milk Shake - Strawberry (Milky Mist);Bakery, Cakes & Dairy;5839204;Fernando;Reyes;Rojas;mastercard;5048371149834430;11.04;1;11.69
14/03/2022 04:53;Spring Onion (Fresho);Cleaning & Household;5839204;Fernando;Reyes;Rojas;mastercard;5048379241794030;8.4;2;9.39
14/03/2022 04:55;Surabhi Dhoop - Natural Perfume (Gou Ganga);Foodgrains, Oil & Masala;4958723;Gabriela;Morales;Paredes;americanexpress;374283408056554;16.37;1;17.99
14/03/2022 07:14;Dream Cream - Choco Vanilla Biscuits (Sunfeast);Snacks & Branded Foods;4958723;Gabriela;Morales;Paredes;mastercard;5108750425129960;8.33;3;9.29
